SZ_FCT_BRAND,SZ_FCT_CATG_ID,SZ_FCT_SORT_ORDER_NUMBER,SZ_FCT_NUMBER_OF_DIM,DIMENSION,SZ_FCT_NAME,SZ_FCT_ALPH_ALT_CTG_ID,SZ_FCT_ALPH_ALT_CTG,SZ_FACET_WEB_NAME,SZ_DIM1_NAME,SZ_DIM2_NAME,SZ_VARIANT_SORT_ORDER,SZ_FACET_DESCRIPTION,SZ_FCT_VAL_NM,SZ_FCT_VAL_NM_2,COL_POS_NBR,DEPARTMENT_TAG_NAME,PRODUCT_TYPE_TAG_NAME,CATEGORY_GROUP_TAG_NAME
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,34D,M,6,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,34DD,M,7,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,34DD,M,7,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,34DD,M,7,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,34DD,M,7,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36B,M,8,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36B,M,8,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36B,M,8,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36B,M,8,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36C,M,9,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36C,M,9,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36C,M,9,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36C,M,9,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36D,L,10,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36D,L,10,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36D,L,10,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36D,L,10,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36DD,L,11,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36DD,L,11,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36DD,L,11,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,36DD,L,11,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38B,L,12,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38B,L,12,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38B,L,12,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38B,L,12,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38C,L,13,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38C,L,13,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38C,L,13,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38C,L,13,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38D,XL,14,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38D,XL,14,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38D,XL,14,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38D,XL,14,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38DD,XL,15,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38DD,XL,15,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38DD,XL,15,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,38DD,XL,15,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40B,XL,16,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40B,XL,16,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40B,XL,16,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40B,XL,16,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40C,XL,17,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40C,XL,17,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40C,XL,17,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40C,XL,17,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40D,1X,18,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40D,1X,18,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40D,1X,18,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40D,1X,18,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40DD,1X,19,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40DD,1X,19,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40DD,1X,19,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,40DD,1X,19,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,42B,1X,20,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,42B,1X,20,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,42B,1X,20,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,42B,1X,20,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,42C,1X,21,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,42C,1X,21,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,42C,1X,21,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,42C,1X,21,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,42D,2X,22,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,42D,2X,22,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,42D,2X,22,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,1,Regular,42D,2X,22,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,30C,XXS,0,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,30C,XXS,0,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,30C,XXS,0,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,30C,XXS,0,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32B,XS,0,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32B,XS,0,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32B,XS,0,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32B,XS,0,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,30DD,XS,1,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,30DD,XS,1,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,30DD,XS,1,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,30DD,XS,1,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32C,XS,1,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32C,XS,1,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32C,XS,1,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32C,XS,1,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32D,S,2,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32D,S,2,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32D,S,2,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32D,S,2,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32DD,S,3,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32DD,S,3,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32DD,S,3,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,32DD,S,3,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34B,S,4,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34B,S,4,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34B,S,4,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34B,S,4,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34C,S,5,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34C,S,5,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34C,S,5,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34C,S,5,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34D,M,6,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34D,M,6,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34D,M,6,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34D,M,6,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34DD,M,7,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34DD,M,7,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34DD,M,7,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,34DD,M,7,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36B,M,8,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36B,M,8,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36B,M,8,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36B,M,8,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36C,M,9,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36C,M,9,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36C,M,9,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36C,M,9,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36D,L,10,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36D,L,10,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36D,L,10,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36D,L,10,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36DD,L,11,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36DD,L,11,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36DD,L,11,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,36DD,L,11,Women,Apparel,"Swim Tops or One Pieces"
AT,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,38B,L,12,Women,Apparel,"Swim Tops or One Pieces"
BR,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,38B,L,12,Women,Apparel,"Swim Tops or One Pieces"
GAP,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,38B,L,12,Women,Apparel,"Swim Tops or One Pieces"
ON,88,7,1,1,"Women's Swim Tops & One Pieces BRONGA",16,"Women's Swim Tops & One Pieces Alpha","Swim Tops & One Pieces",size,,3,Tall,38B,L,12,Women,Apparel,"Swim Tops or One Pieces"
